RoID,Relationship,RoID_end
43117,Connect_to,16684
43117,Connect_to,18507
43117,Connect_to,43112
43118,Connect_to,41743
43118,Connect_to,43188
43119,Connect_to,16738
43119,Connect_to,41743
43119,Connect_to,42888
43119,Connect_to,42900
43119,Connect_to,43767
43120,Connect_to,41743
43120,Connect_to,42900
43120,Connect_to,43125
43120,Connect_to,43767
43121,Connect_to,41280
43121,Connect_to,41740
43121,Connect_to,43442
43122,Connect_to,39907
43122,Connect_to,40219
43122,Connect_to,40483
43123,Connect_to,43188
43124,Connect_to,38846
43124,Connect_to,43048
43124,Connect_to,43761
43125,Connect_to,16740
43125,Connect_to,16743
43125,Connect_to,41743
43125,Connect_to,43120
43126,Connect_to,16734
43126,Connect_to,16736
43126,Connect_to,16737
43126,Connect_to,41279
43126,Connect_to,41284
43126,Connect_to,43188
43127,Connect_to,41783
43128,Connect_to,38826
43128,Connect_to,38921
43129,Connect_to,43072
43130,Connect_to,1961
43130,Connect_to,9392
43130,Connect_to,39254
43130,Connect_to,40157
43130,Connect_to,42631
43130,Connect_to,42634
43130,Connect_to,43000
43130,Connect_to,43135
43130,Connect_to,43138
43130,Connect_to,43260
43131,Connect_to,41182
43131,Connect_to,41191
43132,Connect_to,39054
43132,Connect_to,39085
43132,Connect_to,43179
43133,Connect_to,4901
43133,Connect_to,5932
43133,Connect_to,8290
43133,Connect_to,9594
43133,Connect_to,16596
43133,Connect_to,41792
43133,Connect_to,42513
43133,Connect_to,42516
43134,Connect_to,39405
43134,Connect_to,41120
43135,Connect_to,9380
43135,Connect_to,9381
43135,Connect_to,9382
43135,Connect_to,9384
43135,Connect_to,40157
43135,Connect_to,41713
43135,Connect_to,43130
43135,Connect_to,43136
43135,Connect_to,43139
43136,Connect_to,43135
43136,Connect_to,43138
43136,Connect_to,43139
43137,Connect_to,39688
43137,Connect_to,41302
43138,Connect_to,9380
43138,Connect_to,42514
43138,Connect_to,42734
43138,Connect_to,43130
43138,Connect_to,43136
43139,Connect_to,40157
43139,Connect_to,42631
43139,Connect_to,43135
43139,Connect_to,43136
43139,Connect_to,43260
43140,Connect_to,39174
43140,Connect_to,39769
43141,Connect_to,39059
43141,Connect_to,39179
43142,Connect_to,4849
43142,Connect_to,16603
43142,Connect_to,16606
43142,Connect_to,16625
43142,Connect_to,16639
43142,Connect_to,40712
43142,Connect_to,42513
43142,Connect_to,42515
43142,Connect_to,43145
43143,Connect_to,40936
43144,Connect_to,39393
43144,Connect_to,42949
43145,Connect_to,8182
43145,Connect_to,16630
43145,Connect_to,16631
43145,Connect_to,16633
43145,Connect_to,16635
43145,Connect_to,39059
43145,Connect_to,41375
43145,Connect_to,41713
43145,Connect_to,42512
43145,Connect_to,42517
43145,Connect_to,43142
43146,Connect_to,39025
43146,Connect_to,39362
43146,Connect_to,43266
43147,Connect_to,40862
43147,Connect_to,41950
43148,Connect_to,39025
43148,Connect_to,41086
43148,Connect_to,41586
43148,Connect_to,42527
43148,Connect_to,42529
43149,Connect_to,38925
43149,Connect_to,39087
43149,Connect_to,39667
43149,Connect_to,39670
43150,Connect_to,40885
43150,Connect_to,40886
43151,Connect_to,39288
43151,Connect_to,40143
43151,Connect_to,43580
43152,Connect_to,40345
43152,Connect_to,40842
43153,Connect_to,40779
43153,Connect_to,40780
43153,Connect_to,40790
43154,Connect_to,40688
43154,Connect_to,40893
43155,Connect_to,38923
43155,Connect_to,41562
43156,Connect_to,39709
43156,Connect_to,43205
43157,Connect_to,2701
43157,Connect_to,2721
43157,Connect_to,18544
43157,Connect_to,31310
43157,Connect_to,38829
43157,Connect_to,39425
43157,Connect_to,40534
43157,Connect_to,40538
43157,Connect_to,43553
43158,Connect_to,40851
43158,Connect_to,40856
43158,Connect_to,40878
43159,Connect_to,213
43159,Connect_to,231
43159,Connect_to,1399
43159,Connect_to,1420
43159,Connect_to,1462
43159,Connect_to,1467
43159,Connect_to,1471
43159,Connect_to,1482
43159,Connect_to,1510
43159,Connect_to,2184
43159,Connect_to,39096
43159,Connect_to,39340
43159,Connect_to,41123
43159,Connect_to,43350
43159,Connect_to,43743
43160,Connect_to,17849
43160,Connect_to,39062
43160,Connect_to,40594
43160,Connect_to,41886
43160,Connect_to,42537
43160,Connect_to,43363
43161,Connect_to,41886
43161,Connect_to,42061
43162,Connect_to,40705
43162,Connect_to,41260
43163,Connect_to,42058
43163,Connect_to,43168
43163,Connect_to,43723
43163,Connect_to,43724
43164,Connect_to,11978
43164,Connect_to,23757
43164,Connect_to,33001
43164,Connect_to,33002
43164,Connect_to,33004
43164,Connect_to,36455
43164,Connect_to,39062
43164,Connect_to,41673
43164,Connect_to,42060
43165,Connect_to,39005
43165,Connect_to,42073
43165,Connect_to,43785
43166,Connect_to,23726
43166,Connect_to,23727
43166,Connect_to,30870
43166,Connect_to,31430
43166,Connect_to,31431
43166,Connect_to,31472
43166,Connect_to,39062
43166,Connect_to,41673
43166,Connect_to,42060
43166,Connect_to,43418
43167,Connect_to,40835
43167,Connect_to,41176
43168,Connect_to,42058
43168,Connect_to,43163
43168,Connect_to,43549
43168,Connect_to,43725
43168,Connect_to,43729
43169,Connect_to,39005
43169,Connect_to,42074
43169,Connect_to,43325
43170,Connect_to,26275
43170,Connect_to,26277
43170,Connect_to,26281
43170,Connect_to,40345
43170,Connect_to,40588
43170,Connect_to,40589
43170,Connect_to,42059
43170,Connect_to,42140
43171,Connect_to,58
43171,Connect_to,63
43171,Connect_to,64
43171,Connect_to,77
43171,Connect_to,6894
43171,Connect_to,39413
43171,Connect_to,39830
43171,Connect_to,43263
43172,Connect_to,40585
43172,Connect_to,42539
43172,Connect_to,43020
43173,Connect_to,39308
43173,Connect_to,39637
43174,Connect_to,39083
43174,Connect_to,39669
43174,Connect_to,40893
43174,Connect_to,40942
43174,Connect_to,43225
43175,Connect_to,40721
43175,Connect_to,40929
43175,Connect_to,42137
43175,Connect_to,43738
43176,Connect_to,41997
43176,Connect_to,42541
43176,Connect_to,43550
43177,Connect_to,40516
43177,Connect_to,41998
43178,Connect_to,41134
43178,Connect_to,41184
43179,Connect_to,2753
43179,Connect_to,41171
43179,Connect_to,43132
43180,Connect_to,39406
43180,Connect_to,43216
43181,Connect_to,38909
43181,Connect_to,39055
43181,Connect_to,39777
43182,Connect_to,39880
43182,Connect_to,43184
43183,Connect_to,36507
43183,Connect_to,41230
43183,Connect_to,42260
43183,Connect_to,42941
43183,Connect_to,42942
43183,Connect_to,43759
43184,Connect_to,39880
43184,Connect_to,42508
43184,Connect_to,43182
43184,Connect_to,43186
43185,Connect_to,42591
43185,Connect_to,43216
43186,Connect_to,39880
43186,Connect_to,43184
43187,Connect_to,39578
43187,Connect_to,40934
43188,Connect_to,41284
43188,Connect_to,43118
43188,Connect_to,43123
43188,Connect_to,43126
43188,Connect_to,43760
43189,Connect_to,16659
43189,Connect_to,38944
43189,Connect_to,39179
43189,Connect_to,39880
43189,Connect_to,42507
43189,Connect_to,43193
43190,Connect_to,40867
43190,Connect_to,41580
43191,Connect_to,3254
43191,Connect_to,7518
43191,Connect_to,40936
43192,Connect_to,40871
43192,Connect_to,42898
43193,Connect_to,39880
43193,Connect_to,43189
43194,Connect_to,41737
43195,Connect_to,40250
43195,Connect_to,41641
43196,Connect_to,38927
43196,Connect_to,42093
43197,Connect_to,39097
43197,Connect_to,40937
43198,Connect_to,39442
43198,Connect_to,39525
43199,Connect_to,39548
43199,Connect_to,40580
43200,Connect_to,39272
43200,Connect_to,42012
43201,Connect_to,38848
43201,Connect_to,41475
43202,Connect_to,39049
43202,Connect_to,40963
43203,Connect_to,41221
43203,Connect_to,42289
43204,Connect_to,39137
43204,Connect_to,40947
43205,Connect_to,39353
43205,Connect_to,43156
43206,Connect_to,41019
43206,Connect_to,43213
43207,Connect_to,568
43207,Connect_to,39015
43207,Connect_to,40918
43207,Connect_to,41171
43207,Connect_to,42133
43208,Connect_to,41094
43208,Connect_to,42824
43209,Connect_to,40886
43209,Connect_to,40947
43210,Connect_to,41086
43210,Connect_to,41092
43211,Connect_to,40464
43211,Connect_to,40467
43212,Connect_to,3666
43212,Connect_to,7910
43212,Connect_to,16576
43212,Connect_to,35670
43212,Connect_to,39527
43212,Connect_to,42548
43212,Connect_to,42551
43212,Connect_to,42553
43213,Connect_to,38878
43213,Connect_to,43206
43214,Connect_to,880
43214,Connect_to,3238
43214,Connect_to,5237
43214,Connect_to,7839
43214,Connect_to,12039
43214,Connect_to,36627
43214,Connect_to,37476
43214,Connect_to,37477
43214,Connect_to,39097
43214,Connect_to,39415
43214,Connect_to,41166
43214,Connect_to,42591
43215,Connect_to,40934
43215,Connect_to,42549
43215,Connect_to,42553
43215,Connect_to,42554
43216,Connect_to,12924
43216,Connect_to,39406
43216,Connect_to,41166
43216,Connect_to,43180
43216,Connect_to,43185
43217,Connect_to,40661
43218,Connect_to,39084
43218,Connect_to,41126
43219,Connect_to,357
43219,Connect_to,12422
43219,Connect_to,39055
43219,Connect_to,40785
43219,Connect_to,42593
43220,Connect_to,39351
43220,Connect_to,42717
43220,Connect_to,42918
43220,Connect_to,43221
43221,Connect_to,41390
43221,Connect_to,42918
43221,Connect_to,43220
43222,Connect_to,39097
43222,Connect_to,42142
43223,Connect_to,39408
43223,Connect_to,39619
43224,Connect_to,39084
43224,Connect_to,39502
43225,Connect_to,38887
43225,Connect_to,43174
43226,Connect_to,39769
43226,Connect_to,39864
43226,Connect_to,42723
43227,Connect_to,39904
43228,Connect_to,41042
43229,Connect_to,40124
43229,Connect_to,41236
43230,Connect_to,39017
43230,Connect_to,40812
43231,Connect_to,8763
43231,Connect_to,8764
43231,Connect_to,14106
43231,Connect_to,14107
43231,Connect_to,14132
43231,Connect_to,40016
43231,Connect_to,40018
43231,Connect_to,41593
43232,Connect_to,40383
43232,Connect_to,42157
43232,Connect_to,42574
43232,Connect_to,43520
43233,Connect_to,39249
43234,Connect_to,5266
43234,Connect_to,39042
43234,Connect_to,39371
43234,Connect_to,40771
43234,Connect_to,42204
43234,Connect_to,42207
43235,Connect_to,39425
43235,Connect_to,40534
43235,Connect_to,42020
43236,Connect_to,39506
43236,Connect_to,40862
43237,Connect_to,39050
43238,Connect_to,39124
43238,Connect_to,43067
43239,Connect_to,5810
43239,Connect_to,38814
43239,Connect_to,41832
43239,Connect_to,43240
43239,Connect_to,43598
43239,Connect_to,43601
43240,Connect_to,5834
43240,Connect_to,5855
43240,Connect_to,22872
43240,Connect_to,22874
43240,Connect_to,39200
43240,Connect_to,39394
43240,Connect_to,41827
43240,Connect_to,43239
43241,Connect_to,40267
43242,Connect_to,38846
43242,Connect_to,41388
43243,Connect_to,6997
43243,Connect_to,10921
43243,Connect_to,10924
43243,Connect_to,39397
43243,Connect_to,40275
43243,Connect_to,41844
43243,Connect_to,41845
43243,Connect_to,43482
43244,Connect_to,39053
43244,Connect_to,39092
43245,Connect_to,1133
43245,Connect_to,1155
43245,Connect_to,39769
43245,Connect_to,41126
43246,Connect_to,38984
43246,Connect_to,41563
43247,Connect_to,40284
43247,Connect_to,41563
43248,Connect_to,39926
43248,Connect_to,40138
43249,Connect_to,39907
43249,Connect_to,41789
43250,Connect_to,43648
43250,Connect_to,43649
43251,Connect_to,11186
43251,Connect_to,11187
43251,Connect_to,11188
43251,Connect_to,40243
43251,Connect_to,41805
43251,Connect_to,42219
43251,Connect_to,42861
43252,Connect_to,39050
43253,Connect_to,40253
43253,Connect_to,40254
43253,Connect_to,41259
43253,Connect_to,43459
43254,Connect_to,6683
43254,Connect_to,39807
43254,Connect_to,41134
43255,Connect_to,39807
43255,Connect_to,41134
43256,Connect_to,39454
43256,Connect_to,41321
43257,Connect_to,39546
43257,Connect_to,41153
43257,Connect_to,41154
43258,Connect_to,2954
43258,Connect_to,3925
43258,Connect_to,4863
43258,Connect_to,7921
43258,Connect_to,8062
43258,Connect_to,39802
43258,Connect_to,41159
43258,Connect_to,42924
43259,Connect_to,39305
43259,Connect_to,40467
43260,Connect_to,43130
43260,Connect_to,43139
43261,Connect_to,41737
43261,Connect_to,42506
43262,Connect_to,39288
43262,Connect_to,42618
43262,Connect_to,42638
43263,Connect_to,59
43263,Connect_to,3251
43263,Connect_to,6893
43263,Connect_to,8366
43263,Connect_to,9673
43263,Connect_to,38925
43263,Connect_to,39176
43263,Connect_to,39612
43263,Connect_to,39808
43263,Connect_to,40979
43263,Connect_to,43171
43264,Connect_to,39476
43264,Connect_to,43091
43265,Connect_to,162
43265,Connect_to,3384
43265,Connect_to,5548
43265,Connect_to,39087
43265,Connect_to,39500
43266,Connect_to,39025
43266,Connect_to,40015
43266,Connect_to,42522
43266,Connect_to,42524
43266,Connect_to,42707
43266,Connect_to,43146
43267,Connect_to,39176
43267,Connect_to,39830
43268,Connect_to,39252
43268,Connect_to,41361
43268,Connect_to,42575
43268,Connect_to,42616
43269,Connect_to,40389
43269,Connect_to,40390
43269,Connect_to,40391
43269,Connect_to,41086
43270,Connect_to,39290
43270,Connect_to,41903
43271,Connect_to,38992
43271,Connect_to,41899
43271,Connect_to,43693
43271,Connect_to,43695
43272,Connect_to,39325
43272,Connect_to,43408
43273,Connect_to,39012
43273,Connect_to,39089
43274,Connect_to,41959
43274,Connect_to,42694
43274,Connect_to,42769
43275,Connect_to,41959
43275,Connect_to,42276
43275,Connect_to,42769
43275,Connect_to,42972
43275,Connect_to,43446
43275,Connect_to,43577
43276,Connect_to,39005
43276,Connect_to,41700
43277,Connect_to,8862
43277,Connect_to,41819
43277,Connect_to,42795
43278,Connect_to,38992
43278,Connect_to,41014
43279,Connect_to,38992
43279,Connect_to,38993
43279,Connect_to,41899
43279,Connect_to,41907
43280,Connect_to,38992
43280,Connect_to,43523
43281,Connect_to,39060
43281,Connect_to,40387
43281,Connect_to,40388
43281,Connect_to,41457
43282,Connect_to,8489
43282,Connect_to,8490
43282,Connect_to,31261
43282,Connect_to,40563
43282,Connect_to,41818
43282,Connect_to,41970
43282,Connect_to,43283
43282,Connect_to,43287
43282,Connect_to,43380
43283,Connect_to,41783
43283,Connect_to,43282
43283,Connect_to,43287
43284,Connect_to,40288
43284,Connect_to,42347
43285,Connect_to,40324
43285,Connect_to,43026
43285,Connect_to,43030
43286,Connect_to,39555
43286,Connect_to,42739
43286,Connect_to,43689
43287,Connect_to,41783
43287,Connect_to,43282
43287,Connect_to,43283
43288,Connect_to,40820
43288,Connect_to,40980
43288,Connect_to,41310
43288,Connect_to,41313
43288,Connect_to,42022
43289,Connect_to,42655
43289,Connect_to,42752
43289,Connect_to,42753
43290,Connect_to,40976
43290,Connect_to,42656
43290,Connect_to,42754
43290,Connect_to,42756
43290,Connect_to,43412
43291,Connect_to,38940
43291,Connect_to,42986
43292,Connect_to,2386
43292,Connect_to,2387
43292,Connect_to,10824
43292,Connect_to,39699
43292,Connect_to,40794
43292,Connect_to,40977
43292,Connect_to,43370
43293,Connect_to,24522
43293,Connect_to,24526
43293,Connect_to,24528
43293,Connect_to,24531
43293,Connect_to,26760
43293,Connect_to,26761
43293,Connect_to,39444
43293,Connect_to,42658
43293,Connect_to,42661
43294,Connect_to,38084
43294,Connect_to,42152
43294,Connect_to,42436
43295,Connect_to,39476
43295,Connect_to,42744
43295,Connect_to,42787
43295,Connect_to,43090
43296,Connect_to,39048
43296,Connect_to,42434
43296,Connect_to,43087
43297,Connect_to,12058
43297,Connect_to,39354
43297,Connect_to,39476
43297,Connect_to,39659
43297,Connect_to,43086
43297,Connect_to,43088
43298,Connect_to,41758
43298,Connect_to,41763
43298,Connect_to,41767
43299,Connect_to,39579
43299,Connect_to,40632
43299,Connect_to,40633
43299,Connect_to,40947
43299,Connect_to,41297
43300,Connect_to,25470
43300,Connect_to,38861
43300,Connect_to,42922
43300,Connect_to,43097
43300,Connect_to,43098
43300,Connect_to,43301
43301,Connect_to,28878
43301,Connect_to,28895
43301,Connect_to,37134
43301,Connect_to,38861
43301,Connect_to,42458
43301,Connect_to,42662
43301,Connect_to,42922
43301,Connect_to,43098
43301,Connect_to,43300
43301,Connect_to,43358
43302,Connect_to,41758
43302,Connect_to,41762
43302,Connect_to,41767
43303,Connect_to,41402
43304,Connect_to,38843
43304,Connect_to,39937
43304,Connect_to,42482
43305,Connect_to,5125
43305,Connect_to,5128
43305,Connect_to,41637
43305,Connect_to,41978
43306,Connect_to,39926
43306,Connect_to,40138
43307,Connect_to,39265
43307,Connect_to,40247
43308,Connect_to,42225
43308,Connect_to,42778
43308,Connect_to,42881
43309,Connect_to,39532
43309,Connect_to,41888
43310,Connect_to,38938
43310,Connect_to,39877
43311,Connect_to,39569
43311,Connect_to,41447
43311,Connect_to,42672
43312,Connect_to,41500
43312,Connect_to,41675
43312,Connect_to,41884
43313,Connect_to,12041
43313,Connect_to,39190
43313,Connect_to,39281
43313,Connect_to,42352
43313,Connect_to,42354
43313,Connect_to,42356
43314,Connect_to,41870
43314,Connect_to,42348
43314,Connect_to,42741
43314,Connect_to,43038
43315,Connect_to,39522
43315,Connect_to,40475
43316,Connect_to,41871
43316,Connect_to,42350
43316,Connect_to,42353
43317,Connect_to,39008
43317,Connect_to,39163
43318,Connect_to,40438
43318,Connect_to,41373
43319,Connect_to,40449
43319,Connect_to,40878
43320,Connect_to,40585
43320,Connect_to,42539
43320,Connect_to,43020
43321,Connect_to,40593
43321,Connect_to,42063
43322,Connect_to,38906
43322,Connect_to,42000
43323,Connect_to,41995
43323,Connect_to,41996
43323,Connect_to,42685
43323,Connect_to,42686
43324,Connect_to,39322
43324,Connect_to,41245
43325,Connect_to,31116
43325,Connect_to,39008
43325,Connect_to,40606
43325,Connect_to,41099
43325,Connect_to,41100
43325,Connect_to,42824
43325,Connect_to,43169
43326,Connect_to,39322
43326,Connect_to,41245
43327,Connect_to,38850
43327,Connect_to,42390
43327,Connect_to,42747
43327,Connect_to,43521
43328,Connect_to,40265
43328,Connect_to,41394
43328,Connect_to,42386
43328,Connect_to,42394
43328,Connect_to,42396
43328,Connect_to,43051
43328,Connect_to,43330
43329,Connect_to,40265
43329,Connect_to,41394
43329,Connect_to,42386
43329,Connect_to,43051
43329,Connect_to,43330
43330,Connect_to,42386
43330,Connect_to,43328
43330,Connect_to,43329
43331,Connect_to,5452
43331,Connect_to,33466
43331,Connect_to,39292
43331,Connect_to,41083
43331,Connect_to,42257
43331,Connect_to,42946
43332,Connect_to,2115
43332,Connect_to,39083
43332,Connect_to,40691
43333,Connect_to,40430
43333,Connect_to,41404
43333,Connect_to,41408
43333,Connect_to,42395
43334,Connect_to,39258
43334,Connect_to,39259
43335,Connect_to,41959
43335,Connect_to,42694
43335,Connect_to,42769
43335,Connect_to,42972
43336,Connect_to,40264
43336,Connect_to,40265
43336,Connect_to,41394
43336,Connect_to,41679
43336,Connect_to,42396
43336,Connect_to,42691
43336,Connect_to,43592
43336,Connect_to,43593
43337,Connect_to,38810
43337,Connect_to,41169
43337,Connect_to,42547
43338,Connect_to,39313
43338,Connect_to,40307
43338,Connect_to,40989
43339,Connect_to,39436
43339,Connect_to,40989
43339,Connect_to,41299
43340,Connect_to,39050
43340,Connect_to,39173
